iso3,indicator_id,value,year,source_id
LSO,wb_gni_pcap_ppp,3580.0,2024,WB-PPP
LBR,wb_gni_pcap_ppp,1750.0,2024,WB-PPP
LBY,wb_gni_pcap_ppp,15400.0,2024,WB-PPP
LTU,wb_gni_pcap_ppp,53920.0,2024,WB-PPP
LUX,wb_gni_pcap_ppp,110650.0,2024,WB-PPP
MDG,wb_gni_pcap_ppp,1830.0,2024,WB-PPP
MWI,wb_gni_pcap_ppp,1830.0,2024,WB-PPP
MYS,wb_gni_pcap_ppp,37450.0,2024,WB-PPP
MDV,wb_gni_pcap_ppp,23400.0,2024,WB-PPP
MLI,wb_gni_pcap_ppp,3230.0,2024,WB-PPP
MLT,wb_gni_pcap_ppp,61340.0,2024,WB-PPP
MHL,wb_gni_pcap_ppp,9680.0,2024,WB-PPP
MRT,wb_gni_pcap_ppp,7300.0,2024,WB-PPP
MUS,wb_gni_pcap_ppp,35100.0,2024,WB-PPP
MEX,wb_gni_pcap_ppp,25460.0,2024,WB-PPP
FSM,wb_gni_pcap_ppp,4690.0,2024,WB-PPP
MDA,wb_gni_pcap_ppp,18710.0,2024,WB-PPP
MNG,wb_gni_pcap_ppp,17000.0,2024,WB-PPP
MNE,wb_gni_pcap_ppp,33970.0,2024,WB-PPP
MAR,wb_gni_pcap_ppp,10260.0,2024,WB-PPP
MOZ,wb_gni_pcap_ppp,1520.0,2024,WB-PPP
MMR,wb_gni_pcap_ppp,5890.0,2024,WB-PPP
NAM,wb_gni_pcap_ppp,11300.0,2024,WB-PPP
NRU,wb_gni_pcap_ppp,21970.0,2024,WB-PPP
NPL,wb_gni_pcap_ppp,5830.0,2024,WB-PPP
NLD,wb_gni_pcap_ppp,84970.0,2024,WB-PPP
NZL,wb_gni_pcap_ppp,53600.0,2024,WB-PPP
NIC,wb_gni_pcap_ppp,8270.0,2024,WB-PPP
NER,wb_gni_pcap_ppp,2030.0,2024,WB-PPP
NGA,wb_gni_pcap_ppp,8850.0,2024,WB-PPP
MKD,wb_gni_pcap_ppp,25610.0,2024,WB-PPP
NOR,wb_gni_pcap_ppp,106830.0,2024,WB-PPP
OMN,wb_gni_pcap_ppp,39340.0,2024,WB-PPP
PAK,wb_gni_pcap_ppp,6100.0,2024,WB-PPP
PAN,wb_gni_pcap_ppp,39260.0,2024,WB-PPP
PNG,wb_gni_pcap_ppp,4580.0,2024,WB-PPP
PRY,wb_gni_pcap_ppp,17930.0,2024,WB-PPP
PER,wb_gni_pcap_ppp,16780.0,2024,WB-PPP
PHL,wb_gni_pcap_ppp,13330.0,2024,WB-PPP
POL,wb_gni_pcap_ppp,49540.0,2024,WB-PPP
PRT,wb_gni_pcap_ppp,50730.0,2024,WB-PPP
PRI,wb_gni_pcap_ppp,34060.0,2024,WB-PPP
QAT,wb_gni_pcap_ppp,121900.0,2024,WB-PPP
ROU,wb_gni_pcap_ppp,47920.0,2024,WB-PPP
RUS,wb_gni_pcap_ppp,46780.0,2024,WB-PPP
RWA,wb_gni_pcap_ppp,3620.0,2024,WB-PPP
WSM,wb_gni_pcap_ppp,8620.0,2024,WB-PPP
STP,wb_gni_pcap_ppp,6240.0,2024,WB-PPP
SAU,wb_gni_pcap_ppp,71730.0,2024,WB-PPP
SEN,wb_gni_pcap_ppp,4920.0,2024,WB-PPP
SRB,wb_gni_pcap_ppp,30770.0,2024,WB-PPP
SYC,wb_gni_pcap_ppp,32180.0,2024,WB-PPP
SLE,wb_gni_pcap_ppp,3490.0,2024,WB-PPP
SGP,wb_gni_pcap_ppp,126190.0,2024,WB-PPP
SXM,wb_gni_pcap_ppp,51990.0,2024,WB-PPP
SVK,wb_gni_pcap_ppp,47040.0,2024,WB-PPP
SVN,wb_gni_pcap_ppp,56520.0,2024,WB-PPP
SLB,wb_gni_pcap_ppp,2680.0,2024,WB-PPP
SOM,wb_gni_pcap_ppp,1630.0,2024,WB-PPP
ZAF,wb_gni_pcap_ppp,15150.0,2024,WB-PPP
ESP,wb_gni_pcap_ppp,57670.0,2024,WB-PPP
LKA,wb_gni_pcap_ppp,15240.0,2024,WB-PPP
KNA,wb_gni_pcap_ppp,34460.0,2024,WB-PPP
LCA,wb_gni_pcap_ppp,24840.0,2024,WB-PPP
VCT,wb_gni_pcap_ppp,21150.0,2024,WB-PPP
SDN,wb_gni_pcap_ppp,2050.0,2024,WB-PPP
SUR,wb_gni_pcap_ppp,20000.0,2024,WB-PPP
SWE,wb_gni_pcap_ppp,75000.0,2024,WB-PPP
CHE,wb_gni_pcap_ppp,91110.0,2024,WB-PPP
TJK,wb_gni_pcap_ppp,7100.0,2024,WB-PPP
TZA,wb_gni_pcap_ppp,4130.0,2024,WB-PPP
THA,wb_gni_pcap_ppp,23960.0,2024,WB-PPP
TLS,wb_gni_pcap_ppp,5040.0,2024,WB-PPP
TGO,wb_gni_pcap_ppp,3380.0,2024,WB-PPP
TTO,wb_gni_pcap_ppp,36580.0,2024,WB-PPP
TUN,wb_gni_pcap_ppp,14230.0,2024,WB-PPP
TUR,wb_gni_pcap_ppp,44600.0,2024,WB-PPP
TKM,wb_gni_pcap_ppp,21020.0,2024,WB-PPP
TCA,wb_gni_pcap_ppp,37440.0,2024,WB-PPP
UGA,wb_gni_pcap_ppp,3190.0,2024,WB-PPP
UKR,wb_gni_pcap_ppp,18560.0,2024,WB-PPP
ARE,wb_gni_pcap_ppp,81530.0,2024,WB-PPP
GBR,wb_gni_pcap_ppp,61460.0,2024,WB-PPP
USA,wb_gni_pcap_ppp,85980.0,2024,WB-PPP
URY,wb_gni_pcap_ppp,34170.0,2024,WB-PPP
UZB,wb_gni_pcap_ppp,12000.0,2024,WB-PPP
VUT,wb_gni_pcap_ppp,4140.0,2024,WB-PPP
VNM,wb_gni_pcap_ppp,15850.0,2024,WB-PPP
PSE,wb_gni_pcap_ppp,4660.0,2024,WB-PPP
ZMB,wb_gni_pcap_ppp,3850.0,2024,WB-PPP
ZWE,wb_gni_pcap_ppp,5870.0,2024,WB-PPP
