iso3,indicator_id,value,year,source_id
LBR,wgi_va,-0.1117659,2024,WB-WGI
LBY,wgi_va,-1.33599959999999,2024,WB-WGI
LIE,wgi_va,1.3276421,2024,WB-WGI
LTU,wgi_va,1.2226462,2024,WB-WGI
LUX,wgi_va,1.6653277,2024,WB-WGI
MAC,wgi_va,0.0636166,2024,WB-WGI
MDG,wgi_va,-0.725368399999999,2024,WB-WGI
MWI,wgi_va,-0.109433999999999,2024,WB-WGI
MYS,wgi_va,-0.126719499999999,2024,WB-WGI
MDV,wgi_va,-0.4118749,2024,WB-WGI
MLI,wgi_va,-1.2210359,2024,WB-WGI
MLT,wgi_va,0.9216359,2024,WB-WGI
MHL,wgi_va,0.9544108,2024,WB-WGI
MRT,wgi_va,-0.925315,2024,WB-WGI
MUS,wgi_va,0.3689046,2024,WB-WGI
MEX,wgi_va,-0.338295,2024,WB-WGI
FSM,wgi_va,0.9031951,2024,WB-WGI
MDA,wgi_va,0.2837193,2024,WB-WGI
MCO,wgi_va,0.836801,2024,WB-WGI
MNG,wgi_va,0.1269074,2024,WB-WGI
MNE,wgi_va,0.3909571,2024,WB-WGI
MAR,wgi_va,-0.726704999999999,2024,WB-WGI
MOZ,wgi_va,-1.0056256,2024,WB-WGI
MMR,wgi_va,-2.12458,2024,WB-WGI
NAM,wgi_va,0.3365397,2024,WB-WGI
NRU,wgi_va,0.5990843,2024,WB-WGI
NPL,wgi_va,-0.0597655,2024,WB-WGI
NLD,wgi_va,1.6536633,2024,WB-WGI
NZL,wgi_va,1.6892342,2024,WB-WGI
NIC,wgi_va,-1.71577699999999,2024,WB-WGI
NER,wgi_va,-0.970673599999999,2024,WB-WGI
NGA,wgi_va,-0.726544699999999,2024,WB-WGI
MKD,wgi_va,0.0737386999999999,2024,WB-WGI
NOR,wgi_va,1.9294246,2024,WB-WGI
OMN,wgi_va,-0.8876853,2024,WB-WGI
PAK,wgi_va,-1.1663298,2024,WB-WGI
PLW,wgi_va,1.0369618,2024,WB-WGI
PAN,wgi_va,0.4411062,2024,WB-WGI
PNG,wgi_va,-0.3264396,2024,WB-WGI
PRY,wgi_va,-0.1497783,2024,WB-WGI
PER,wgi_va,0.0455746,2024,WB-WGI
PHL,wgi_va,-0.3554363,2024,WB-WGI
POL,wgi_va,0.7521675,2024,WB-WGI
PRT,wgi_va,1.2651386,2024,WB-WGI
PRI,wgi_va,0.3782154,2024,WB-WGI
QAT,wgi_va,-0.9543765,2024,WB-WGI
ROU,wgi_va,0.3873603,2024,WB-WGI
RUS,wgi_va,-1.4221754,2024,WB-WGI
RWA,wgi_va,-0.5889127,2024,WB-WGI
WSM,wgi_va,0.8878885,2024,WB-WGI
SMR,wgi_va,1.2458759,2024,WB-WGI
STP,wgi_va,0.1647038,2024,WB-WGI
SAU,wgi_va,-1.5472609,2024,WB-WGI
SEN,wgi_va,0.0160801,2024,WB-WGI
SRB,wgi_va,-0.4658584,2024,WB-WGI
SYC,wgi_va,0.6343652,2024,WB-WGI
SLE,wgi_va,-0.5129398,2024,WB-WGI
SGP,wgi_va,0.0382996,2024,WB-WGI
SVK,wgi_va,0.9301839,2024,WB-WGI
SVN,wgi_va,1.0571494,2024,WB-WGI
SLB,wgi_va,0.3267325,2024,WB-WGI
SOM,wgi_va,-1.5761592,2024,WB-WGI
ZAF,wgi_va,0.6072796,2024,WB-WGI
SSD,wgi_va,-1.8916509,2024,WB-WGI
ESP,wgi_va,1.1484423,2024,WB-WGI
LKA,wgi_va,-0.126025499999999,2024,WB-WGI
KNA,wgi_va,0.4598773,2024,WB-WGI
LCA,wgi_va,0.611256,2024,WB-WGI
VCT,wgi_va,0.5028521,2024,WB-WGI
SDN,wgi_va,-1.8835388,2024,WB-WGI
SUR,wgi_va,0.0554088,2024,WB-WGI
SWE,wgi_va,1.7277944,2024,WB-WGI
CHE,wgi_va,1.6422377,2024,WB-WGI
SYR,wgi_va,-1.84729179999999,2024,WB-WGI
TWN,wgi_va,1.0228849,2024,WB-WGI
TJK,wgi_va,-1.64258439999999,2024,WB-WGI
TZA,wgi_va,-0.6449938,2024,WB-WGI
THA,wgi_va,-0.5598404,2024,WB-WGI
TLS,wgi_va,0.3455435,2024,WB-WGI
TGO,wgi_va,-0.971799499999999,2024,WB-WGI
TON,wgi_va,0.8207346,2024,WB-WGI
TTO,wgi_va,0.4063023,2024,WB-WGI
TUN,wgi_va,-0.6837111,2024,WB-WGI
TUR,wgi_va,-1.09467,2024,WB-WGI
TKM,wgi_va,-2.0430083,2024,WB-WGI
TUV,wgi_va,1.1885856,2024,WB-WGI
UGA,wgi_va,-1.0129302,2024,WB-WGI
UKR,wgi_va,-0.1110085,2024,WB-WGI
ARE,wgi_va,-0.853748699999999,2024,WB-WGI
GBR,wgi_va,1.3006116,2024,WB-WGI
USA,wgi_va,0.8869557,2024,WB-WGI
URY,wgi_va,1.2278086,2024,WB-WGI
UZB,wgi_va,-1.0401976,2024,WB-WGI
VUT,wgi_va,0.4864055,2024,WB-WGI
VEN,wgi_va,-1.8174487,2024,WB-WGI
VNM,wgi_va,-1.09830919999999,2024,WB-WGI
PSE,wgi_va,-1.3459759,2024,WB-WGI
YEM,wgi_va,-1.6971817,2024,WB-WGI
ZMB,wgi_va,-0.407568899999999,2024,WB-WGI
ZWE,wgi_va,-1.2595646,2024,WB-WGI
AIA,wgi_pv,1.3802784,2024,WB-WGI
JEY,wgi_pv,1.4453347,2024,WB-WGI
AFG,wgi_pv,-2.2052112,2024,WB-WGI
ALB,wgi_pv,0.0204668,2024,WB-WGI
DZA,wgi_pv,-0.6935882,2024,WB-WGI
ASM,wgi_pv,1.2530285,2024,WB-WGI
AND,wgi_pv,1.5437957,2024,WB-WGI
AGO,wgi_pv,-0.5735964,2024,WB-WGI
ATG,wgi_pv,1.0731489,2024,WB-WGI
ARG,wgi_pv,-0.169745999999999,2024,WB-WGI
ARM,wgi_pv,-0.723297299999999,2024,WB-WGI
ABW,wgi_pv,1.3302095,2024,WB-WGI
AUS,wgi_pv,0.7932693,2024,WB-WGI
AUT,wgi_pv,0.4915979,2024,WB-WGI
AZE,wgi_pv,-0.1404058,2024,WB-WGI
BHS,wgi_pv,1.0493095,2024,WB-WGI
BHR,wgi_pv,-0.2758672,2024,WB-WGI
BGD,wgi_pv,-1.46295089999999,2024,WB-WGI
BRB,wgi_pv,1.2722219,2024,WB-WGI
BLR,wgi_pv,-0.3773003,2024,WB-WGI
BEL,wgi_pv,0.1214526,2024,WB-WGI
BLZ,wgi_pv,0.7847219,2024,WB-WGI
BEN,wgi_pv,-0.4030099,2024,WB-WGI
BMU,wgi_pv,0.9711697,2024,WB-WGI
BTN,wgi_pv,1.3541153,2024,WB-WGI
BOL,wgi_pv,-0.5460357,2024,WB-WGI
BIH,wgi_pv,-0.5010614,2024,WB-WGI
BWA,wgi_pv,1.0322942,2024,WB-WGI
BRA,wgi_pv,-0.5205702,2024,WB-WGI
BRN,wgi_pv,1.2027245,2024,WB-WGI
BGR,wgi_pv,0.0399268,2024,WB-WGI
BFA,wgi_pv,-1.9063314,2024,WB-WGI
BDI,wgi_pv,-1.3763566,2024,WB-WGI
